156  14.9244597  0.0478539  14.5160085  0.1499667  13.4576729  0.1253116  13.1242018  0.2610364  13.172876  0.2607796
157  14.9806679  0.0536749  14.5767841  0.1613753  13.6113482  0.1073778  13.6272033  0.3530439  13.4046814  0.2263515
158  14.887732  0.0469468  14.5152986  0.1562626  13.6457754  0.0786003  13.4481773  0.3579902  13.4723791  0.1637315
163  14.8756589  0.0377227  14.553312  0.0987218  13.7630967  0.0642028  13.5570562  0.0549272  13.544749  0.0865852
165  14.858179  0.0498598  14.4678541  0.1062309  13.7596829  0.1834639  13.6170379  0.3621754  13.4772149  0.3307658
166  14.9432907  0.0487852  14.5025355  0.1450414  13.5524749  0.1103857  13.2325747  0.2504915  13.3108073  0.2183048
168  15.5272871  0.0555698  15.1392271  0.1280195  14.1758872  0.051788  13.999568  0.0699142  13.9602679  0.0618789
169  14.9048476  0.0428602  14.641761  0.1059623  13.805111  0.0442719  13.7354585  0.067283  13.652284  0.0872296
184  14.9728763  0.0438976  14.6568358  0.1237699  13.778492  0.0413642  13.6236263  0.0954987  13.5364911  0.0673795
185  nan  0.0  nan  0.0  13.7005774  0.056542  13.5451612  0.0620242  13.5082606  0.0785557
261  15.0220162  0.0464758  14.5623189  0.1049238  13.4310356  0.0309354  13.2118239  0.0643817  13.1130714  0.0683593
263  14.8860947  0.0349714  14.3166216  0.0840833  13.1551281  0.0573324  12.88819  0.0587707  12.7459434  0.0545069
264  15.1302565  0.049  14.7484788  0.1252438  13.8657436  0.0946256  13.6491637  0.5215007  13.6128731  0.1749486
265  14.8572994  0.0376431  14.4566961  0.0966954  13.4903263  0.0670149  13.3274021  0.1726297  13.2320192  0.1136838
266  14.7963659  0.0428719  14.5086282  0.1093481  13.4391426  0.1973778  13.1183141  0.359444  13.1424215  0.37341
267  14.8424359  0.0401622  14.4848056  0.0998349  13.3800259  0.2159097  12.8701556  0.3437877  12.7902952  0.3621243
268  14.9799743  0.0425793  14.5399498  0.1054656  13.0715539  0.1431817  12.2544152  0.2539803  12.5335902  0.2483224
270  14.8582534  0.0456508  14.5460496  0.10922  13.6414713  0.1236649  13.3897768  0.2903171  13.408691  0.2345634
271  14.8434787  0.0495883  14.3709462  0.14999  13.1073412  0.1847701  12.4872958  0.4047777  12.5599968  0.3822735
272  14.9779899  0.0403485  14.6587182  0.1120402  13.8101178  0.0724914  13.6297664  0.1386939  13.5685093  0.1025183
273  14.9410507  0.047697  14.530164  0.1072147  13.5911715  0.1339067  13.3509394  0.6280478  13.3338723  0.3557134
274  nan  0.0  14.58656  0.1415556  13.8283125  0.0371349  13.7576969  0.078905  13.6495449  0.0767594
